Time (s)	Servo Angle (degrees)	Lever Angle (degrees)	Disturbance Angle	Reward Delivered (0/1)
305.6	46.2	-0.2	0.0	0
305.7	46.5	-0.2	0.0	0
305.7	46.5	-0.2	0.0	0
305.8	45.9	-0.2	0.0	0
305.9	46.3	-0.1	0.0	0
306.0	45.9	-0.2	0.0	0
306.1	45.9	-0.3	0.0	0
306.1	46.6	-0.2	0.0	0
306.2	46.6	-0.4	0.0	0
306.3	46.8	-0.2	0.0	0
306.4	46.8	-0.2	0.0	0
306.5	46.9	-0.1	0.0	0
306.5	46.8	-0.1	0.0	0
306.6	46.3	-0.1	0.0	0
306.7	45.8	-0.2	0.0	0
306.8	46.5	-0.2	0.0	0
306.9	46.0	-0.3	0.0	0
307.0	46.5	-0.3	0.0	0
307.0	46.4	-0.3	0.0	0
307.1	46.7	-0.2	0.0	0
307.2	47.1	-0.3	0.0	0
307.3	46.7	-0.2	0.0	0
307.4	45.7	-0.3	0.0	0
307.4	45.8	-0.2	0.0	0
307.5	45.9	-0.2	0.0	0
307.6	46.2	-0.2	0.0	0
307.7	46.6	-0.2	0.0	0
307.8	46.5	-0.3	0.0	0
307.9	46.6	-0.1	0.0	0
307.9	46.5	-0.2	0.0	0
308.0	46.5	-0.3	0.0	0
308.1	46.0	-0.2	0.0	0
308.2	46.1	-0.2	0.0	0
308.3	46.1	-0.3	0.0	0
308.3	46.5	-0.2	0.0	0
308.4	45.9	-0.1	0.0	0
308.5	46.5	-0.3	0.0	0
308.6	46.7	-0.3	0.0	0
308.7	45.9	-0.2	0.0	0
308.7	46.6	-0.3	0.0	0
308.8	46.1	-0.2	0.0	0
308.9	46.0	-0.2	0.0	0
309.0	45.9	-0.2	0.0	0
309.1	46.2	-0.1	0.0	0
309.2	46.5	-0.3	0.0	0
309.2	46.4	-0.2	0.0	0
309.3	46.8	-0.2	0.0	0
309.4	46.5	-0.3	0.0	0
309.5	46.8	-0.2	0.0	0
309.6	46.4	-0.2	0.0	0
309.6	46.3	-0.1	0.0	0
309.7	46.0	-0.2	0.0	0
309.8	46.1	-0.2	0.0	0
309.9	46.1	-0.3	0.0	0
310.0	46.1	-0.2	0.0	0
310.1	46.7	-0.2	0.0	0
310.1	46.7	-0.2	0.0	0
310.2	45.9	-0.1	0.0	0
310.3	45.5	-0.2	0.0	0
310.4	46.2	-0.4	0.0	0
310.5	45.7	-0.2	0.0	0
310.5	46.4	-0.3	0.0	0
310.6	46.1	-0.3	0.0	0
310.7	46.2	-0.3	0.0	0
310.8	46.5	-0.3	0.0	0
310.9	46.8	-0.3	0.0	0
310.9	46.8	-0.2	0.0	0
311.0	47.1	-0.3	0.0	0
311.1	46.5	-0.2	0.0	0
311.2	46.2	-0.1	0.0	0
311.3	46.4	-0.2	0.0	0
311.4	46.1	-0.2	0.0	0
311.4	46.3	-0.3	0.0	0
311.5	46.2	-0.3	0.0	0
311.6	46.6	-0.3	0.0	0
311.7	46.4	-0.2	0.0	0
311.8	46.9	-0.1	0.0	0
311.8	46.4	-0.4	0.0	0
311.9	46.2	-0.3	0.0	0
312.0	46.3	-0.2	0.0	0
312.1	46.0	-0.3	0.0	0
312.2	45.8	-0.4	0.0	0
312.3	46.2	-0.3	0.0	0
312.3	46.0	-0.2	0.0	0
312.4	46.3	-0.3	0.0	0
312.5	46.2	-0.3	0.0	0
312.6	45.9	-0.2	0.0	0
312.7	46.0	-0.3	0.0	0
312.7	46.0	-0.2	0.0	0
312.8	45.4	-0.1	0.0	0
312.9	46.1	-0.3	0.0	0
313.0	46.5	-0.2	0.0	0
313.1	46.2	-0.2	0.0	0
313.1	46.5	-0.2	0.0	0
313.2	46.4	-0.2	0.0	0
313.3	46.7	-0.2	0.0	0
313.4	46.0	-0.2	0.0	0
313.5	45.9	-0.2	0.0	0
313.6	46.1	-0.1	0.0	0
313.6	46.1	-0.2	0.0	0
313.7	46.8	-0.3	0.0	0
313.8	46.3	-0.3	0.0	0
313.9	46.2	-0.3	0.0	0
314.0	44.4	-0.2	0.0	0
314.0	46.4	-0.0	0.0	0
314.1	46.9	-0.3	0.0	0
314.2	45.9	-0.3	0.0	0
314.3	46.0	-0.3	0.0	0
314.4	46.4	-0.3	0.0	0
314.5	45.7	-0.3	0.0	0
314.5	45.9	-0.3	0.0	0
314.6	45.8	-0.3	0.0	0
314.7	46.1	-0.2	0.0	0
314.8	45.8	-0.3	0.0	0
314.9	46.2	-0.2	0.0	0
314.9	46.1	-0.2	0.0	0
315.0	46.0	-0.3	0.0	0
315.1	45.6	-0.3	0.0	0
315.2	45.8	-0.3	0.0	0
315.3	45.8	-0.3	0.0	0
315.4	46.2	-0.3	0.0	0
315.4	46.5	-0.3	0.0	0
315.5	46.2	-0.3	0.0	0
315.6	46.2	-0.2	0.0	0
315.7	45.9	-0.3	0.0	0
315.8	45.9	-0.2	0.0	0
315.8	45.8	-0.2	0.0	0
315.9	45.8	-0.3	0.0	0
316.0	46.2	-0.3	0.0	0
316.1	45.9	-0.2	0.0	0
316.2	46.1	-0.3	0.0	0
316.2	45.6	-0.4	0.0	0
316.3	46.2	-0.2	0.0	0
316.4	46.3	-0.2	0.0	0
316.5	46.4	-0.2	0.0	0
316.6	45.9	-0.2	0.0	0
316.7	46.0	-0.2	0.0	0
316.7	46.0	-0.3	0.0	0
316.8	46.1	-0.2	0.0	0
316.9	46.7	-0.2	0.0	0
317.0	46.2	-0.2	0.0	0
317.1	46.8	-0.2	0.0	0
317.1	46.3	-0.2	0.0	0
317.2	46.4	-0.1	0.0	0
317.3	46.2	-0.1	0.0	0
317.4	46.1	-0.2	0.0	0
317.5	46.0	-0.1	0.0	0
317.6	46.4	-0.2	0.0	0
317.6	46.4	-0.2	0.0	0
317.7	46.6	-0.3	0.0	0
317.8	46.5	-0.3	0.0	0
317.9	47.1	-0.2	0.0	0
318.0	46.6	-0.1	0.0	0
318.0	46.1	-0.3	0.0	0
318.1	46.5	-0.2	0.0	0
318.2	45.3	-0.2	0.0	0
318.3	46.2	-0.3	0.0	0
318.4	45.7	-0.2	0.0	0
318.5	46.0	-0.3	0.0	0
318.5	46.3	-0.2	0.0	0
318.6	46.5	-0.2	0.0	0
318.7	47.0	-0.1	0.0	0
318.8	46.9	-0.2	0.0	0
318.9	46.4	-0.1	0.0	0
318.9	47.1	-0.2	0.0	0
319.0	46.6	-0.1	0.0	0
319.1	46.6	-0.2	0.0	0
319.2	45.7	-0.2	0.0	0
319.3	46.0	-0.2	0.0	0
319.4	46.4	-0.2	0.0	0
319.4	46.3	-0.3	0.0	0
319.5	46.1	-0.3	0.0	0
319.6	47.2	-0.2	0.0	0
319.7	46.8	-0.1	0.0	0
319.8	46.8	-0.1	0.0	0
319.8	46.9	-0.2	0.0	0
319.9	46.5	-0.2	0.0	0
320.0	46.4	-0.3	0.0	0
320.1	46.2	-0.2	0.0	0
320.2	46.6	-0.1	0.0	0
320.2	46.5	-0.2	0.0	0
320.3	46.1	-0.2	0.0	0
320.4	46.6	-0.2	0.0	0
320.5	46.7	-0.2	0.0	0
320.6	46.4	-0.3	0.0	0
320.6	46.1	-0.2	0.0	0
320.7	46.7	-0.3	0.0	0
320.8	46.3	-0.2	0.0	0
320.9	46.2	-0.2	0.0	0
321.0	46.2	-0.1	0.0	0
321.1	46.9	-0.2	0.0	0
321.1	46.6	-0.1	0.0	0
321.2	46.5	-0.3	0.0	0
321.3	46.6	-0.2	0.0	0
321.4	46.7	-0.3	0.0	0
321.5	46.5	-0.2	0.0	0
321.5	45.2	-0.3	0.0	0
321.6	46.5	-0.2	0.0	0
321.7	46.2	-0.2	0.0	0
321.8	46.6	-0.3	0.0	0
321.9	46.7	-0.2	0.0	0
321.9	46.6	-0.2	0.0	0
322.0	47.3	-0.2	0.0	0
322.1	46.2	-0.2	0.0	0
322.2	46.5	-0.1	0.0	0
322.3	46.4	-0.3	0.0	0
322.3	46.6	-0.2	0.0	0
322.4	46.4	-0.2	0.0	0
322.5	46.5	-0.1	0.0	0
322.6	46.7	-0.1	0.0	0
322.7	46.5	-0.3	0.0	0
322.7	46.8	-0.2	0.0	0
322.8	46.8	-0.3	0.0	0
322.9	46.6	-0.2	0.0	0
323.0	46.5	-0.2	0.0	0
323.1	46.5	-0.2	0.0	0
323.2	45.7	-0.2	0.0	0
323.2	46.2	-0.2	0.0	0
323.3	46.5	-0.3	0.0	0
323.4	46.6	-0.2	0.0	0
323.5	45.9	-0.2	0.0	0
323.6	46.6	-0.2	0.0	0
323.6	46.1	-0.1	0.0	0
323.7	46.5	-0.1	0.0	0
323.8	46.4	-0.2	0.0	0
323.9	45.8	-0.3	0.0	0
324.0	46.5	-0.3	0.0	0
324.0	46.2	-0.2	0.0	0
324.1	46.9	-0.2	0.0	0
324.2	45.9	-0.1	0.0	0
324.3	45.2	-0.3	0.0	0
324.4	46.5	-0.2	0.0	0
324.4	46.6	-0.2	0.0	0
324.5	46.3	-0.1	0.0	0
324.6	46.6	-0.3	0.0	0
324.7	46.5	-0.2	0.0	0
324.8	46.2	-0.2	0.0	0
324.9	46.5	-0.2	0.0	0
324.9	46.6	-0.3	0.0	0
325.0	46.2	-0.2	0.0	0
325.1	45.7	-0.2	0.0	0
325.2	46.6	-0.3	0.0	0
325.3	46.6	-0.2	0.0	0
325.3	46.1	-0.2	0.0	0
325.4	46.1	-0.2	0.0	0
325.5	46.5	-0.2	0.0	0
325.6	46.1	-0.2	0.0	0
325.7	46.4	-0.2	0.0	0
325.7	46.7	-0.3	0.0	0
325.8	46.2	-0.1	0.0	0
325.9	46.7	-0.2	0.0	0
326.0	46.4	-0.2	0.0	0
326.1	46.2	-0.1	0.0	0
326.1	46.1	-0.1	0.0	0
326.2	46.6	-0.3	0.0	0
326.3	46.7	-0.2	0.0	0
326.4	46.7	-0.3	0.0	0
326.5	47.0	-0.3	0.0	0
326.6	46.4	-0.2	0.0	0
326.6	46.5	-0.2	0.0	0
326.7	46.0	-0.1	0.0	0
326.8	46.8	-0.3	0.0	0
326.9	46.7	-0.2	0.0	0
327.0	47.1	-0.2	0.0	0
327.0	46.9	-0.1	0.0	0
327.1	46.2	-0.2	0.0	0
327.2	46.4	-0.2	0.0	0
327.3	47.0	-0.1	0.0	0
327.4	46.4	-0.2	0.0	0
327.4	47.0	-0.1	0.0	0
327.5	46.9	-0.2	0.0	0
327.6	46.6	-0.1	0.0	0
327.7	46.3	-0.3	0.0	0
327.8	46.4	-0.2	0.0	0
327.9	46.1	-0.2	0.0	0
327.9	46.8	-0.2	0.0	0
328.0	46.6	-0.2	0.0	0
328.1	46.9	-0.2	0.0	0
328.2	46.5	-0.2	0.0	0
328.3	46.6	-0.2	0.0	0
328.3	46.2	-0.2	0.0	0
328.4	46.9	-0.2	0.0	0
328.5	46.4	-0.2	0.0	0
328.6	46.5	-0.1	0.0	0
328.7	46.7	-0.2	0.0	0
328.7	46.7	-0.2	0.0	0
328.8	47.0	-0.2	0.0	0
328.9	46.3	-0.1	0.0	0
329.0	47.0	-0.2	0.0	0
329.1	46.6	-0.2	0.0	0
329.1	47.0	-0.2	0.0	0
329.2	46.4	-0.2	0.0	0
329.3	47.1	-0.2	0.0	0
329.4	46.8	-0.2	0.0	0
329.5	46.2	-0.2	0.0	0
329.6	46.4	-0.3	0.0	0
329.6	46.2	-0.3	0.0	0
329.7	46.6	-0.3	0.0	0
329.8	46.5	-0.3	0.0	0
329.9	46.7	-0.2	0.0	0
330.0	46.7	-0.3	0.0	0
330.0	47.1	-0.3	0.0	0
330.1	46.7	-0.1	0.0	0
330.2	46.7	-0.1	0.0	0
330.3	46.6	-0.3	0.0	0
330.4	46.8	-0.2	0.0	0
330.4	46.9	-0.1	0.0	0
330.5	46.4	-0.2	0.0	0
330.6	46.7	-0.2	0.0	0
330.7	47.0	-0.3	0.0	0
330.8	46.1	-0.2	0.0	0
330.8	47.1	-0.2	0.0	0
330.9	46.6	-0.1	0.0	0
331.0	46.5	-0.3	0.0	0
331.1	47.2	-0.3	0.0	0
331.2	46.6	-0.1	0.0	0
331.3	47.4	-0.2	0.0	0
331.3	46.5	-0.1	0.0	0
331.4	46.4	-0.1	0.0	0
331.5	46.5	-0.1	0.0	0
331.6	46.5	-0.2	0.0	0
331.7	46.6	-0.3	0.0	0
331.7	47.1	-0.2	0.0	0
331.8	46.3	-0.2	0.0	0
331.9	46.4	-0.2	0.0	0
332.0	46.3	-0.1	0.0	0
332.1	46.0	-0.2	0.0	0
332.1	46.5	-0.2	0.0	0
332.2	46.5	-0.3	0.0	0
332.3	46.6	-0.3	0.0	0
332.4	46.5	-0.2	0.0	0
332.5	46.9	-0.2	0.0	0
332.6	46.8	-0.2	0.0	0
332.6	45.7	-0.1	0.0	0
332.7	46.8	-0.2	0.0	0
332.8	46.4	-0.1	0.0	0
332.9	46.8	-0.3	0.0	0
333.0	47.0	-0.2	0.0	0
333.0	47.1	-0.2	0.0	0
333.1	46.5	-0.3	0.0	0
333.2	47.1	-0.3	0.0	0
333.3	46.9	-0.1	0.0	0
333.4	46.6	-0.1	0.0	0
333.4	46.0	-0.2	0.0	0
333.5	46.5	-0.2	0.0	0
333.6	46.0	-0.2	0.0	0
333.7	46.6	-0.2	0.0	0
333.8	46.7	-0.3	0.0	0
333.9	47.0	-0.1	0.0	0
333.9	46.1	-0.2	0.0	0
334.0	46.9	-0.2	0.0	0
334.1	46.2	-0.3	0.0	0
334.2	46.6	-0.1	0.0	0
334.3	46.2	-0.3	0.0	0
334.3	46.9	-0.1	0.0	0
334.4	47.1	-0.1	0.0	0
334.5	47.0	-0.2	0.0	0
334.6	47.0	-0.0	0.0	0
334.7	46.8	-0.2	0.0	0
334.7	46.2	-0.1	0.0	0
334.8	46.2	-0.1	0.0	0
334.9	46.4	-0.2	0.0	0
335.0	47.0	-0.1	0.0	0
335.1	46.9	-0.1	0.0	0
335.2	46.4	-0.1	0.0	0
335.2	47.0	-0.1	0.0	0
335.3	46.5	-0.2	0.0	0
335.4	46.2	-0.1	0.0	0
335.5	46.8	-0.2	0.0	0
335.6	46.6	-0.1	0.0	0
335.6	47.3	-0.1	0.0	0
335.7	46.9	-0.1	0.0	0
335.8	47.3	-0.0	0.0	0
335.9	47.4	0.0	0.0	0
336.0	47.9	-0.0	0.0	0
336.0	47.4	-0.1	0.0	0
336.1	46.7	-0.1	0.0	0
336.2	46.3	-0.1	0.0	0
336.3	46.7	-0.2	0.0	0
336.4	47.1	-0.1	0.0	0
336.5	46.7	-0.2	0.0	0
336.5	46.8	-0.1	0.0	0
336.6	47.3	-0.1	0.0	0
336.7	46.7	-0.1	0.0	0
336.8	46.7	-0.1	0.0	0
336.9	46.8	-0.0	0.0	0
336.9	46.9	-0.2	0.0	0
337.0	46.8	-0.1	0.0	0
337.1	47.7	0.5	0.0	0
337.2	48.1	0.2	0.0	0
337.3	47.9	0.1	0.0	0
337.3	47.0	0.0	0.0	0
337.4	47.1	0.1	0.0	0
337.5	47.5	0.1	0.0	0
337.6	47.2	0.0	0.0	0
337.7	47.4	0.0	0.0	0
337.8	47.5	0.1	0.0	0
337.8	47.5	0.1	0.0	0
337.9	47.4	0.0	0.0	0
338.0	47.0	0.1	0.0	0
338.1	46.9	0.1	0.0	0
338.2	46.9	0.0	0.0	0
338.2	47.2	0.0	0.0	0
338.3	47.6	0.1	0.0	0
338.4	48.0	0.0	0.0	0
338.5	47.6	0.1	0.0	0
338.6	47.4	-0.0	0.0	0
338.6	47.1	0.1	0.0	0
338.7	47.3	0.0	0.0	0
338.8	47.5	0.0	0.0	0
338.9	46.7	-0.0	0.0	0
339.0	47.3	-0.1	0.0	0
339.1	46.9	-0.0	0.0	0
339.1	47.5	-0.0	0.0	0
339.2	47.8	-0.1	0.0	0
339.3	47.5	0.0	0.0	0
339.4	47.0	-0.0	0.0	0
339.5	47.4	-0.0	0.0	0
339.5	47.2	0.0	0.0	0
339.6	47.2	-0.0	0.0	0
339.7	46.9	-0.0	0.0	0
339.8	47.4	0.0	0.0	0
339.9	47.2	-0.0	0.0	0
340.0	47.6	-0.0	0.0	0
340.0	47.4	-0.1	0.0	0
340.1	46.8	0.1	0.0	0
340.2	46.9	-0.1	0.0	0
340.3	47.0	-0.0	0.0	0
340.4	47.0	-0.1	0.0	0
340.4	48.1	-0.0	0.0	0
340.5	47.2	0.0	0.0	0
340.6	47.5	-0.0	0.0	0
340.7	47.9	0.1	0.0	0
340.8	47.4	0.0	0.0	0
340.8	47.2	0.1	0.0	0
340.9	47.5	0.0	0.0	0
341.0	47.4	0.0	0.0	0
341.1	47.1	-0.0	0.0	0
341.2	47.5	0.0	0.0	0
341.3	47.2	0.0	0.0	0
341.3	47.6	0.1	0.0	0
341.4	47.4	0.2	0.0	0
341.5	47.1	0.1	0.0	0
341.6	47.2	0.1	0.0	0
341.7	46.8	0.0	0.0	0
341.7	46.9	0.0	0.0	0
341.8	46.7	-0.1	0.0	0
341.9	46.5	0.0	0.0	0
342.0	47.1	0.1	0.0	0
342.1	47.4	-0.0	0.0	0
342.1	47.5	0.2	0.0	0
342.2	46.4	0.0	0.0	0
342.3	46.7	0.0	0.0	0
342.4	47.4	0.0	0.0	0
342.5	47.0	0.1	0.0	0
342.6	47.3	-0.0	0.0	0
342.6	47.9	-0.0	0.0	0
342.7	47.2	0.1	0.0	0
342.8	47.2	0.0	0.0	0
342.9	47.7	0.1	0.0	0
343.0	47.5	0.1	0.0	0
343.0	47.3	0.1	0.0	0
343.1	47.5	-0.0	0.0	0
343.2	47.4	0.1	0.0	0
343.3	47.0	0.0	0.0	0
343.4	47.6	-0.1	0.0	0
343.5	47.8	0.1	0.0	0
343.5	47.6	0.2	0.0	0
343.6	47.3	0.1	0.0	0
343.7	47.5	0.1	0.0	0
343.8	47.5	0.2	0.0	0
343.9	47.2	-0.1	0.0	0
343.9	47.4	0.0	0.0	0
344.0	46.9	0.0	0.0	0
344.1	47.8	0.0	0.0	0
344.2	47.7	0.0	0.0	0
344.3	47.6	0.1	0.0	0
344.3	47.4	0.1	0.0	0
344.4	47.6	0.1	0.0	0
344.5	47.6	0.1	0.0	0
344.6	47.6	0.0	0.0	0
344.7	47.4	-0.0	0.0	0
344.8	48.0	0.1	0.0	0
344.8	48.0	0.1	0.0	0
344.9	47.8	0.1	0.0	0
345.0	47.5	0.1	0.0	0
345.1	47.2	0.1	0.0	0
345.2	48.6	0.2	0.0	0
345.2	47.6	0.2	0.0	0
345.3	47.0	0.0	0.0	0
345.4	47.8	0.0	0.0	0
345.5	47.6	0.0	0.0	0
345.6	48.2	-0.0	0.0	0
345.6	47.8	0.1	0.0	0
345.7	47.6	0.0	0.0	0
345.8	47.6	0.1	0.0	0
345.9	47.1	0.1	0.0	0
346.0	47.3	0.0	0.0	0
346.1	46.9	0.0	0.0	0
346.1	47.2	0.0	0.0	0
346.2	47.1	-0.0	0.0	0
346.3	47.2	0.0	0.0	0
346.4	46.9	0.1	0.0	0
346.5	47.3	-0.0	0.0	0
346.5	46.4	0.1	0.0	0
346.6	47.7	0.3	0.0	0
346.7	47.3	0.3	0.0	0
346.8	47.8	0.3	0.0	0
346.9	48.0	0.3	0.0	0
347.0	48.4	0.3	0.0	0
347.0	48.3	0.3	0.0	0
347.1	48.1	0.5	0.0	0
347.2	47.5	0.1	0.0	0
347.3	47.0	0.2	0.0	0
347.4	47.5	0.2	0.0	0
347.4	47.0	0.1	0.0	0
347.5	47.1	0.1	0.0	0
347.6	47.5	0.1	0.0	0
347.7	47.5	0.1	0.0	0
347.8	47.0	0.2	0.0	0
347.8	47.2	0.2	0.0	0
347.9	47.6	0.1	0.0	0
348.0	47.4	0.2	0.0	0
348.1	47.0	0.2	0.0	0
348.2	47.5	0.2	0.0	0
348.3	47.2	0.2	0.0	0
348.3	47.2	0.2	0.0	0
348.4	47.6	0.1	0.0	0
348.5	48.2	0.1	0.0	0
348.6	48.4	0.3	0.0	0
348.7	47.7	0.2	0.0	0
348.7	47.9	0.2	0.0	0
348.8	47.2	0.2	0.0	0
348.9	47.4	0.4	0.0	0
349.0	47.2	0.2	0.0	0
349.1	47.2	0.1	0.0	0
349.2	48.0	0.3	0.0	0
349.2	47.0	0.1	0.0	0
349.3	47.0	0.3	0.0	0
349.4	47.3	0.1	0.0	0
349.5	47.0	0.2	0.0	0
349.6	46.7	0.2	0.0	0
349.6	47.0	0.2	0.0	0
349.7	46.9	0.2	0.0	0
349.8	46.8	0.2	0.0	0
349.9	47.1	0.3	0.0	0
350.0	47.5	0.4	0.0	0
350.0	47.4	0.4	0.0	0
350.1	48.7	0.6	0.0	0
350.2	47.8	0.3	0.0	0
350.3	47.5	0.3	0.0	0
350.4	47.7	0.5	0.0	0
350.5	48.3	0.5	0.0	0
350.5	47.6	0.4	0.0	0
350.6	47.1	0.5	0.0	0
350.7	47.5	0.5	0.0	0
350.8	48.0	0.5	0.0	0
350.9	47.1	0.4	0.0	0
350.9	47.0	0.2	0.0	0
351.0	46.6	-0.7	0.0	0
351.1	46.1	-0.3	0.0	0
351.2	46.6	0.1	0.0	0
351.3	47.7	0.3	0.0	0
351.4	47.3	0.3	0.0	0
351.4	47.2	0.1	0.0	0
351.5	47.1	0.3	0.0	0
351.6	47.8	0.4	0.0	0
351.7	47.3	0.1	0.0	0
351.8	47.7	0.3	0.0	0
351.8	47.4	0.3	0.0	0
351.9	47.2	0.1	0.0	0
352.0	47.4	0.4	0.0	0
352.1	48.1	0.2	0.0	0
352.2	47.2	0.2	0.0	0
352.3	47.2	0.2	0.0	0
352.3	45.8	-0.8	0.0	0
352.4	47.1	0.3	0.0	0
352.5	48.1	0.5	0.0	0
352.6	47.7	0.4	0.0	0
352.7	48.0	0.3	0.0	0
352.7	47.4	0.5	0.0	0
352.8	47.1	0.4	0.0	0
352.9	46.8	-0.2	0.0	0
353.0	46.1	-0.0	0.0	0
353.1	46.4	-0.0	0.0	0
353.2	46.6	-0.1	0.0	0
353.2	46.3	-0.2	0.0	0
353.3	46.1	-0.2	0.0	0
353.4	45.6	-0.1	0.0	0
353.5	46.5	-0.2	0.0	0
353.6	47.2	0.5	0.0	0
353.6	47.9	0.5	0.0	0
353.7	47.0	0.5	0.0	0
353.8	46.8	0.4	0.0	0
353.9	47.0	0.5	0.0	0
354.0	47.0	0.4	0.0	0
354.0	47.4	0.5	0.0	0
354.1	47.6	0.5	0.0	0
354.2	48.0	0.6	0.0	0
354.3	47.7	0.5	0.0	0
354.4	47.3	0.6	0.0	0
354.5	47.1	0.5	0.0	0
354.5	47.4	0.5	0.0	0
354.6	47.4	0.5	0.0	0
