Time (s),Servo Angle (degrees),Lever Angle (degrees),Disturbance Angle,Reward Delivered (0/1)
1187.723074913025,61.8,3.5,0.0,0
1187.7255733013153,61.8,3.5,0.0,0
1187.7280640602112,61.8,3.5,0.0,0
1187.7305693626404,62.6,3.5,0.0,0
1187.7330677509308,62.6,3.5,0.0,0
1187.7355651855469,62.6,3.5,0.0,0
1187.7380647659302,62.6,3.5,0.0,0
1187.7405681610107,62.0,3.5,0.0,0
1187.7430682182312,62.0,3.5,0.0,0
1187.7455677986145,62.0,3.5,0.0,0
1187.748066663742,62.0,3.5,0.0,0
1187.7505626678467,61.7,3.5,0.0,0
1187.7530567646027,61.7,3.4,0.0,0
1187.7555723190308,61.7,3.4,0.0,0
1187.758071422577,61.7,3.4,0.0,0
1187.7605695724487,61.9,3.4,0.0,0
1187.7630696296692,61.9,3.5,0.0,0
1187.7655701637268,61.9,3.5,0.0,0
1187.7680740356445,61.9,3.5,0.0,0
1187.7705762386322,62.2,3.5,0.0,0
1187.773077249527,62.2,3.5,0.0,0
1187.77556681633,62.2,3.5,0.0,0
1187.778071641922,62.2,3.5,0.0,0
1187.7805700302124,62.6,3.5,0.0,0
1187.7830681800842,62.6,3.5,0.0,0
1187.7855641841888,62.6,3.5,0.0,0
1187.7880642414093,62.6,3.5,0.0,0
1187.7905666828156,61.5,3.5,0.0,0
1187.7930629253387,61.5,3.4,0.0,0
1187.795559644699,61.5,3.4,0.0,0
1187.798054933548,61.5,3.4,0.0,0
1187.8005447387695,62.4,3.4,0.0,0
1187.80304813385,62.4,3.7,0.0,0
1187.8055579662323,62.4,3.7,0.0,0
1187.808055639267,62.4,3.7,0.0,0
1187.8105545043945,61.5,3.7,0.0,0
1187.813054561615,61.5,3.4,0.0,0
1187.8155524730682,61.5,3.4,0.0,0
1187.8180499076843,61.5,3.4,0.0,0
1187.820545911789,61.7,3.4,0.0,0
1187.8230438232422,61.7,3.3,0.0,0
1187.8255400657654,61.7,3.3,0.0,0
1187.8280413150787,61.7,3.3,0.0,0
1187.8305389881134,62.5,3.3,0.0,0
1187.8330383300781,62.5,3.5,0.0,0
1187.83553981781,62.5,3.5,0.0,0
1187.8380460739136,62.5,3.5,0.0,0
1187.8405539989471,62.3,3.5,0.0,0
1187.8430557250977,62.3,3.5,0.0,0
1187.8455567359924,62.3,3.5,0.0,0
1187.848049879074,62.3,3.5,0.0,0
1187.8505547046661,62.3,3.5,0.0,0
1187.8530547618866,62.3,3.5,0.0,0
1187.8555626869202,62.3,3.5,0.0,0
1187.8580615520477,62.3,3.5,0.0,0
1187.860559463501,61.7,3.5,0.0,0
1187.8630545139313,61.7,3.4,0.0,0
1187.865550518036,61.7,3.4,0.0,0
1187.8680527210236,61.7,3.4,0.0,0
1187.8705537319183,61.6,3.4,0.0,0
1187.8730540275574,61.6,3.4,0.0,0
1187.875557422638,61.6,3.4,0.0,0
1187.8782367706299,61.6,3.4,0.0,0
1187.8807437419891,62.5,3.5,0.0,0
1187.883280992508,62.5,3.5,0.0,0
1187.8857805728912,62.5,3.5,0.0,0
1187.8882801532745,62.5,3.5,0.0,0
1187.8907783031464,61.6,3.5,0.0,0
1187.8932719230652,61.6,3.4,0.0,0
1187.8957629203796,61.6,3.4,0.0,0
1187.8982753753662,61.6,3.4,0.0,0
1187.900765657425,62.1,3.4,0.0,0
1187.9032664299011,62.1,3.6,0.0,0
1187.9057722091675,62.1,3.6,0.0,0
1187.9082674980164,62.1,3.6,0.0,0
1187.9107666015625,61.4,3.6,0.0,0
1187.9132647514343,61.4,3.4,0.0,0
1187.9157614707947,61.4,3.4,0.0,0
1187.9182612895966,61.4,3.4,0.0,0
1187.9207737445831,62.2,3.4,0.0,0
1187.923282623291,62.2,3.5,0.0,0
1187.9257819652557,62.2,3.5,0.0,0
1187.9282810688019,62.2,3.5,0.0,0
1187.930787563324,62.4,3.5,0.0,0
1187.9332883358002,62.4,3.6,0.0,0
1187.9357872009277,62.4,3.6,0.0,0
1187.9382977485657,62.4,3.6,0.0,0
1187.9407992362976,62.0,3.6,0.0,0
1187.9432940483093,62.0,3.5,0.0,0
1187.9457948207855,62.0,3.5,0.0,0
1187.948297739029,62.0,3.5,0.0,0
1187.9508039951324,62.4,3.5,0.0,0
1187.9533026218414,62.4,3.5,0.0,0
1187.955809354782,62.4,3.5,0.0,0
1187.9583086967468,62.4,3.5,0.0,0
1187.9608099460602,62.5,3.5,0.0,0
1187.9633119106293,62.5,3.6,0.0,0
1187.9658122062683,62.5,3.6,0.0,0
1187.9683063030243,62.5,3.6,0.0,0
1187.9708647727966,62.3,3.6,0.0,0
1187.9733741283417,62.3,3.4,0.0,0
1187.9758734703064,62.3,3.4,0.0,0
1187.978371143341,62.3,3.4,0.0,0
1187.98086810112,62.2,3.4,0.0,0
1187.9833664894104,62.2,3.5,0.0,0
1187.9858639240265,62.2,3.5,0.0,0
1187.9883677959442,62.2,3.5,0.0,0
1187.990859746933,61.7,3.5,0.0,0
1187.9933550357819,61.7,3.3,0.0,0
1187.9958591461182,61.7,3.3,0.0,0
1187.99835729599,61.7,3.3,0.0,0
1188.0008561611176,62.1,3.3,0.0,0
1188.0033550262451,62.1,3.5,0.0,0
1188.0058631896973,62.1,3.5,0.0,0
1188.0083627700806,62.1,3.5,0.0,0
1188.0108635425568,61.5,3.5,0.0,0
1188.0133616924286,61.5,3.4,0.0,0
1188.015855550766,61.5,3.4,0.0,0
1188.0183582305908,61.5,3.4,0.0,0
1188.0208625793457,62.1,3.4,0.0,0
1188.0233671665192,62.1,3.4,0.0,0
1188.0258655548096,62.1,3.4,0.0,0
1188.0283634662628,62.1,3.4,0.0,0
1188.0308611392975,62.5,3.4,0.0,0
1188.0333585739136,62.5,3.5,0.0,0
1188.0358550548553,62.5,3.5,0.0,0
1188.038355588913,62.5,3.5,0.0,0
1188.0408475399017,61.9,3.5,0.0,0
1188.043348312378,61.9,3.5,0.0,0
1188.0458455085754,61.9,3.5,0.0,0
1188.048342704773,61.9,3.5,0.0,0
1188.0508396625519,62.2,3.5,0.0,0
1188.0533368587494,62.2,3.5,0.0,0
1188.0558407306671,62.2,3.5,0.0,0
1188.0583369731903,62.2,3.5,0.0,0
1188.0608320236206,62.1,3.5,0.0,0
1188.0633211135864,62.1,3.5,0.0,0
1188.0658249855042,62.1,3.5,0.0,0
1188.0683257579803,62.1,3.5,0.0,0
1188.070829629898,62.0,3.5,0.0,0
1188.07333445549,62.0,3.4,0.0,0
1188.075832605362,62.0,3.4,0.0,0
1188.0783293247223,62.0,3.4,0.0,0
1188.0808265209198,62.3,3.4,0.0,0
1188.0833237171173,62.3,3.4,0.0,0
1188.0858199596405,62.3,3.4,0.0,0
1188.0883164405823,62.3,3.4,0.0,0
1188.09086728096,61.7,3.4,0.0,0
1188.0933678150177,61.7,3.4,0.0,0
1188.0958647727966,61.7,3.4,0.0,0
1188.0983624458313,61.7,3.4,0.0,0
1188.100858449936,62.3,3.4,0.0,0
1188.1033475399017,62.3,3.5,0.0,0
1188.1058549880981,62.3,3.5,0.0,0
1188.1083579063416,62.3,3.5,0.0,0
1188.110855102539,61.5,3.5,0.0,0
1188.113355398178,61.5,3.4,0.0,0
1188.1158690452576,61.5,3.4,0.0,0
1188.1183726787567,61.5,3.4,0.0,0
1188.1210532188416,62.4,3.4,0.0,0
1188.1235637664795,62.4,3.5,0.0,0
1188.1260628700256,62.4,3.5,0.0,0
1188.128559589386,62.4,3.5,0.0,0
1188.1310579776764,62.5,3.5,0.0,0
1188.1335542201996,62.5,3.5,0.0,0
1188.1360421180725,62.5,3.5,0.0,0
1188.1385588645935,62.5,3.5,0.0,0
1188.1410636901855,62.1,3.5,0.0,0
1188.1435651779175,62.1,3.4,0.0,0
1188.1460659503937,62.1,3.4,0.0,0
1188.1485650539398,62.1,3.4,0.0,0
1188.1510653495789,62.4,3.4,0.0,0
1188.1535654067993,62.4,3.5,0.0,0
1188.1560666561127,62.4,3.5,0.0,0
1188.1585628986359,62.4,3.5,0.0,0
1188.1610565185547,62.4,3.5,0.0,0
1188.1635599136353,62.4,3.5,0.0,0
1188.1660606861115,62.4,3.5,0.0,0
1188.1685583591461,62.4,3.5,0.0,0
1188.1710634231567,61.5,3.5,0.0,0
